	chr	start	end	strand	Stat	Parent files
Merged-chr1-106582005-1	chr1	106581905	106582105	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-192699414-1	chr1	192699314	192699514	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-13392244-1	chr4	13392144	13392344	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-191184146-1	chr1	191184046	191184246	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-178836365-1	chr1	178836265	178836465	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-3086390-1	chr4	3086290	3086490	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-155624640-1	chr4	155624540	155624740	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-155561982-1	chr4	155561882	155562082	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-165856066-1	chr1	165855966	165856166	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-165735143-1	chr1	165735043	165735243	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-106321579-1	chr1	106321479	106321679	+	7.38	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-165697937-1	chr1	165697837	165698037	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-143466336-1	chr1	143466236	143466436	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-136228502-1	chr1	136228402	136228602	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-135619349-1	chr1	135619249	135619449	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-134315467-1	chr1	134315367	134315567	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-131072573-1	chr1	131072473	131072673	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-131056837-1	chr1	131056737	131056937	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-125677094-1	chr1	125676994	125677194	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-120258947-1	chr1	120258847	120259047	+	7.38	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-120212413-1	chr1	120212313	120212513	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-149862850-1	chr1	149862750	149862950	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-44229460-1	chr13	44229360	44229560	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-89273339-1	chr7	89273239	89273439	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-98691026-1	chr7	98690926	98691126	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-47780984-1	chr17	47780884	47781084	+	19.4	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-34496528-1	chr4	34496428	34496628	+	27.700001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-79403261-1	chr15	79403161	79403361	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-113728761-1	chr2	113728661	113728861	+	30.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-78177311-1	chr15	78177211	78177411	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-66880231-1	chr15	66880131	66880331	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-83229865-1	chr15	83229765	83229965	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-78877082-1	chr15	78876982	78877182	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-77080169-1	chr15	77080069	77080269	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-52168682-1	chr17	52168582	52168782	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-76265433-1	chr15	76265333	76265533	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-84314023-1	chr15	84313923	84314123	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-123768666-1	chr8	123768566	123768766	+	30.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-30982025-1	chr2	30981925	30982125	+	36.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-31224841-1	chr15	31224741	31224941	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-27563665-1	chr15	27563565	27563765	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-25858702-1	chr15	25858602	25858802	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-120537411-1	chr8	120537311	120537511	+	27.700001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-25196521-1	chr8	25196421	25196621	+	30.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-123758940-1	chr8	123758840	123759040	+	42.400002	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-166655918-1	chr2	166655818	166656018	+	32.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-58482859-1	chr13	58482759	58482959	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-53479252-1	chr17	53479152	53479352	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-27042868-1	chr17	27042768	27042968	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-117025731-1	chr13	117025631	117025831	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-113742000-1	chr13	113741900	113742100	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-113227228-1	chr13	113227128	113227328	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-55329275-1	chr13	55329175	55329375	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-11119641-1	chr19	11119541	11119741	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-5729725-1	chr19	5729625	5729825	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-10360656-1	chr13	10360556	10360756	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-108213865-1	chr6	108213765	108213965	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-38810013-1	chr6	38809913	38810113	+	23.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-141347769-1	chr4	141347669	141347869	+	24.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-53312847-1	chr19	53312747	53312947	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-37911211-1	chr19	37911111	37911311	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-72512662-1	chr6	72512562	72512762	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-38535451-1	chr6	38535351	38535551	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-86087343-1	chr6	86087243	86087443	+	24.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-38836610-1	chr19	38836510	38836710	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-109271587-1	chr11	109271487	109271687	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-120673151-1	chr11	120673051	120673251	+	19.4	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-97362275-1	chr11	97362175	97362375	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-69416365-1	chr11	69416265	69416465	+	22.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-42108593-1	chr19	42108493	42108693	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-90068145-1	chr7	90068045	90068245	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-37629689-1	chr13	37629589	37629789	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-64370271-1	chr13	64370171	64370371	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-5643917-1	chr4	5643817	5644017	+	32.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-84187264-1	chr17	84187164	84187364	+	24.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-45573957-1	chr17	45573857	45574057	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-80649936-1	chr15	80649836	80650036	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-76143291-1	chr15	76143191	76143391	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-30707934-1	chr2	30707834	30708034	+	40.599998	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-80030914-1	chr15	80030814	80031014	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-76802403-1	chr15	76802303	76802503	+	27.700001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-94062744-1	chr13	94062644	94062844	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-24168865-1	chr17	24168765	24168965	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-55040293-1	chr13	55040193	55040393	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-30674132-1	chr13	30674032	30674232	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-9189558-1	chr13	9189458	9189658	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-126822220-1	chr7	126822120	126822320	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-122290245-1	chr7	122290145	122290345	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-113185704-1	chr13	113185604	113185804	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-118956896-1	chr7	118956796	118956996	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-104040353-1	chr13	104040253	104040453	+	19.4	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-36463758-1	chr13	36463658	36463858	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-98993641-1	chr7	98993541	98993741	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-127278752-1	chr7	127278652	127278852	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-30839849-1	chr13	30839749	30839949	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-35870406-1	chr17	35870306	35870506	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-12275939-1	chr17	12275839	12276039	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-55607444-1	chr13	55607344	55607544	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-32934083-1	chr13	32933983	32934183	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-25793115-1	chr13	25793015	25793215	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-14039624-1	chr13	14039524	14039724	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-3905313-1	chr19	3905213	3905413	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-46339671-1	chr19	46339571	46339771	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-141070225-1	chr7	141070125	141070325	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-127152468-1	chr6	127152368	127152568	+	32.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-83481942-1	chr6	83481842	83482042	+	33.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-123283098-1	chr4	123282998	123283198	+	28.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-42246872-1	chr19	42246772	42246972	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-136056925-1	chr7	136056825	136057025	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-134781077-1	chr7	134780977	134781177	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-24022964-1	chr19	24022864	24023064	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-52640302-1	chr6	52640202	52640402	+	36.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-42203461-1	chr19	42203361	42203561	+	23.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-28048162-1	chr19	28048062	28048262	+	24.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-88222054-1	chr11	88221954	88222154	+	28.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-22361713-1	chr17	22361613	22361813	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-14864468-1	chr17	14864368	14864568	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-36925793-1	chr19	36925693	36925893	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-46748989-1	chr8	46748889	46749089	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-106412407-1	chr8	106412307	106412507	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-179655961-1	chr2	179655861	179656061	+	24.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-37150290-1	chr6	37150190	37150390	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-31088139-1	chr6	31088039	31088239	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-31081344-1	chr6	31081244	31081444	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-28520940-1	chr6	28520840	28521040	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-148444474-1	chr6	148444374	148444574	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-145733565-1	chr6	145733465	145733665	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-116532122-1	chr11	116532022	116532222	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-107130377-1	chr11	107130277	107130477	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-80931516-1	chr11	80931416	80931616	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-49013288-1	chr6	49013188	49013388	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-74648097-1	chr11	74647997	74648197	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-64610564-1	chr11	64610464	64610664	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-59163563-1	chr11	59163463	59163663	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-58994862-1	chr11	58994762	58994962	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-48795282-1	chr11	48795182	48795382	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-53181574-1	chr4	53181474	53181674	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-48489361-1	chr4	48489261	48489461	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-92559375-1	chr17	92559275	92559475	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-84956870-1	chr17	84956770	84956970	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-84110342-1	chr17	84110242	84110442	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-69118865-1	chr11	69118765	69118965	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-4703703-1	chr11	4703603	4703803	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-52621993-1	chr6	52621893	52622093	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-53958399-1	chr6	53958299	53958499	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-73077530-1	chr11	73077430	73077630	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-70615098-1	chr11	70614998	70615198	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-52914590-1	chr11	52914490	52914690	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-52000337-1	chr11	52000237	52000437	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-49973475-1	chr11	49973375	49973575	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-48767469-1	chr11	48767369	48767569	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-34845761-1	chr11	34845661	34845861	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-6015658-1	chr19	6015558	6015758	+	34.099998	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-4240618-1	chr11	4240518	4240718	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-53560993-1	chr6	53560893	53561093	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-117917751-1	chr6	117917651	117917851	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-108929144-1	chr6	108929044	108929244	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-108700174-1	chr6	108700074	108700274	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-99667443-1	chr6	99667343	99667543	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-94283823-1	chr6	94283723	94283923	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-91607851-1	chr6	91607751	91607951	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-91515889-1	chr6	91515789	91515989	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-80028110-1	chr6	80028010	80028210	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-66535382-1	chr6	66535282	66535482	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-54619707-1	chr6	54619607	54619807	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-113690404-1	chr6	113690304	113690504	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-75685350-1	chr11	75685250	75685450	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-3266030-1	chr11	3265930	3266130	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-45320623-1	chr4	45320523	45320723	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-28015529-1	chr17	28015429	28015629	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-27072039-1	chr17	27071939	27072139	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-105407040-1	chr2	105406940	105407140	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
