	chr	start	end	strand	Stat	Parent files
Merged-chr3-51629140-1	chr3	51629040	51629240	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-67680223-1	chr11	67680123	67680323	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-146824763-1	chr5	146824663	146824863	+	35.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-20856574-1	chr18	20856474	20856674	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-80656081-1	chr18	80655981	80656181	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-122159686-1	chr7	122159586	122159786	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-77856755-1	chr18	77856655	77856855	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-122010688-1	chr7	122010588	122010788	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-120982410-1	chr7	120982310	120982510	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-117392046-1	chr7	117391946	117392146	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-34147929-1	chr11	34147829	34148029	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-34053577-1	chr11	34053477	34053677	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-82578418-1	chr18	82578318	82578518	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-29308840-1	chr11	29308740	29308940	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-24142165-1	chr11	24142065	24142265	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-23723722-1	chr11	23723622	23723822	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-76189815-1	chr5	76189715	76189915	+	33.599998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-66232647-1	chr5	66232547	66232747	+	36.599998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-41708081-1	chr5	41707981	41708181	+	39.599998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-24100512-1	chr5	24100412	24100612	+	36.599998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-3501137-1	chr5	3501037	3501237	+	34.400002	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-75697694-1	chr18	75697594	75697794	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-26601760-1	chr11	26601660	26601860	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-24653746-1	chr18	24653646	24653846	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-88822908-1	chr18	88822808	88823008	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-6106757-1	chr18	6106657	6106857	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-20640448-1	chr18	20640348	20640548	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-13372850-1	chr18	13372750	13372950	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-13222075-1	chr18	13221975	13222175	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-12655305-1	chr18	12655205	12655405	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-12584999-1	chr18	12584899	12585099	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-126976044-1	chr7	126975944	126976144	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-10532501-1	chr18	10532401	10532601	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-7188235-1	chr18	7188135	7188335	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-5014880-1	chr18	5014780	5014980	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-126808955-1	chr7	126808855	126809055	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-126199743-1	chr7	126199643	126199843	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-123084463-1	chr7	123084363	123084563	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-46135169-1	chr11	46135069	46135269	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-45980570-1	chr11	45980470	45980670	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-43728861-1	chr11	43728761	43728961	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-43410836-1	chr11	43410736	43410936	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-34427449-1	chr11	34427349	34427549	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-6231199-1	chr18	6231099	6231299	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-126766081-1	chr7	126765981	126766181	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-68001730-1	chr11	68001630	68001830	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-51868956-1	chr3	51868856	51869056	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-52134815-1	chr3	52134715	52134915	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-90072455-1	chr3	90072355	90072555	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-52217257-1	chr6	52217157	52217357	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-52158781-1	chr6	52158681	52158881	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-51533599-1	chr6	51533499	51533699	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-89859120-1	chr3	89859020	89859220	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-89411865-1	chr3	89411765	89411965	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-89233662-1	chr3	89233562	89233762	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-88785807-1	chr3	88785707	88785907	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-90323438-1	chr3	90323338	90323538	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-85492509-1	chr11	85492409	85492609	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-83115332-1	chr11	83115232	83115432	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-82174219-1	chr11	82174119	82174319	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-80603299-1	chr11	80603199	80603399	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-50973525-1	chr6	50973425	50973625	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-49987959-1	chr6	49987859	49988059	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-49586757-1	chr6	49586657	49586857	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-48905968-1	chr6	48905868	48906068	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-88426232-1	chr3	88426132	88426332	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-83530727-1	chr11	83530627	83530827	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-88282415-1	chr3	88282315	88282515	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-90472419-1	chr3	90472319	90472519	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-93476730-1	chr3	93476630	93476830	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-72461659-1	chr6	72461559	72461759	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-72315118-1	chr6	72315018	72315218	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-72139719-1	chr6	72139619	72139819	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-94723914-1	chr3	94723814	94724014	+	5.97	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-94658304-1	chr3	94658204	94658404	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-94484989-1	chr3	94484889	94485089	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-94482977-1	chr3	94482877	94483077	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-94439728-1	chr3	94439628	94439828	+	6.72	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-90521638-1	chr3	90521538	90521738	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-72016689-1	chr6	72016589	72016789	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-66984072-1	chr6	66983972	66984172	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-65528181-1	chr6	65528081	65528281	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-57813746-1	chr6	57813646	57813846	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-57765594-1	chr6	57765494	57765694	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-54867615-1	chr6	54867515	54867715	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-53391896-1	chr6	53391796	53391996	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-94439208-1	chr3	94439108	94439308	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-93548885-1	chr3	93548785	93548985	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-66996014-1	chr6	66995914	66996114	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-88171492-1	chr3	88171392	88171592	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-87506759-1	chr3	87506659	87506859	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-87365107-1	chr3	87365007	87365207	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-73094818-1	chr11	73094718	73094918	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-72632604-1	chr11	72632504	72632704	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-72441338-1	chr11	72441238	72441438	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-71008433-1	chr11	71008333	71008533	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-70971068-1	chr11	70970968	70971168	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-70594397-1	chr11	70594297	70594497	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-65820025-1	chr3	65819925	65820125	+	6.72	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-65541739-1	chr3	65541639	65541839	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-69205381-1	chr3	69205281	69205481	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-65414239-1	chr3	65414139	65414339	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-61133345-1	chr3	61133245	61133445	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-70452372-1	chr11	70452272	70452472	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-70098534-1	chr11	70098434	70098634	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-69546921-1	chr11	69546821	69547021	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-69428953-1	chr11	69428853	69429053	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-69424120-1	chr11	69424020	69424220	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-54594692-1	chr3	54594592	54594792	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-52246425-1	chr3	52246325	52246525	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-61454926-1	chr3	61454826	61455026	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-69228250-1	chr3	69228150	69228350	+	6.72	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-74284001-1	chr3	74283901	74284101	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-75912339-1	chr3	75912239	75912439	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-87357810-1	chr3	87357710	87357910	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-79812433-1	chr11	79812333	79812533	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-78375817-1	chr11	78375717	78375917	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-78243041-1	chr11	78242941	78243141	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-78037985-1	chr11	78037885	78038085	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-77766510-1	chr11	77766410	77766610	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-77442959-1	chr11	77442859	77443059	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-85482803-1	chr3	85482703	85482903	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-84748332-1	chr3	84748232	84748432	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-84547434-1	chr3	84547334	84547534	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-84429553-1	chr3	84429453	84429653	+	6.72	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-79898551-1	chr3	79898451	79898651	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-79842369-1	chr3	79842269	79842469	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-79628985-1	chr3	79628885	79629085	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-79552183-1	chr3	79552083	79552283	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-76628731-1	chr11	76628631	76628831	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-75566103-1	chr11	75566003	75566203	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-79520040-1	chr3	79519940	79520140	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-78919681-1	chr3	78919581	78919781	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-73059984-1	chr6	73059884	73060084	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-109193942-1	chr8	109193842	109194042	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-39422741-1	chr10	39422641	39422841	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-34021982-1	chr10	34021882	34022082	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-27395319-1	chr16	27395219	27395419	+	28.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-18877414-1	chr16	18877314	18877514	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-11587182-1	chr16	11587082	11587282	+	23.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-10487274-1	chr16	10487174	10487374	+	32.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-97468201-1	chr16	97468101	97468301	+	27.6	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-69271009-1	chr8	69270909	69271109	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-95432249-1	chr16	95432149	95432349	+	28.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-69176404-1	chr8	69176304	69176504	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-121305709-1	chr10	121305609	121305809	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-93116299-1	chr16	93116199	93116399	+	27.6	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-68157360-1	chr8	68157260	68157460	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-66862594-1	chr8	66862494	66862694	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-54509250-1	chr8	54509150	54509350	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-54191075-1	chr8	54190975	54191175	+	6.72	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-32831601-1	chr13	32831501	32831701	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-31639630-1	chr13	31639530	31639730	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-30733735-1	chr13	30733635	30733835	+	7.47	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-30136413-1	chr13	30136313	30136513	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-69123053-1	chr8	69122953	69123153	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-30003357-1	chr13	30003257	30003457	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-122649101-1	chr10	122649001	122649201	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-122882765-1	chr10	122882665	122882865	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-34107118-1	chr13	34107018	34107218	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-33965423-1	chr13	33965323	33965523	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-32959989-1	chr13	32959889	32960089	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-103775386-1	chr5	103775286	103775486	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-102498765-1	chr5	102498665	102498865	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-102032984-1	chr5	102032884	102033084	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-100614325-1	chr5	100614225	100614425	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
